run_name,model_name,source_model,target_model,checkpoint_path,eval_type,corruption_name,severity,attack_type,attack_norm,epsilon,steps,num_samples,loss,clean_accuracy,adversarial_accuracy,feature_path,sample_path
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,brightness,5,,,,,10000,1.214505,0.630000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,contrast,1,,,,,10000,0.947294,0.696600,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,contrast,2,,,,,10000,1.614104,0.529600,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,contrast,3,,,,,10000,2.270207,0.408500,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,contrast,4,,,,,10000,3.226518,0.285900,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,contrast,5,,,,,10000,4.952833,0.183700,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,elastic_transform,1,,,,,10000,1.072765,0.661300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,elastic_transform,2,,,,,10000,1.080041,0.662100,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,elastic_transform,3,,,,,10000,1.204059,0.633500,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,elastic_transform,4,,,,,10000,1.273183,0.606800,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,elastic_transform,5,,,,,10000,1.266892,0.605700,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,pixelate,1,,,,,10000,0.879047,0.717400,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,pixelate,2,,,,,10000,0.930168,0.703800,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,pixelate,3,,,,,10000,0.970567,0.692300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,pixelate,4,,,,,10000,1.226577,0.630200,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,pixelate,5,,,,,10000,1.423391,0.581400,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,jpeg_compression,1,,,,,10000,0.928709,0.707800,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,jpeg_compression,2,,,,,10000,0.985118,0.692400,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,jpeg_compression,3,,,,,10000,1.006395,0.680300,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,jpeg_compression,4,,,,,10000,1.029113,0.678000,,,
student_distill_from_augmix_teacher,cnn,,cnn,artifacts/checkpoints/student_distill_from_augmix_teacher.pth,cifar10c,jpeg_compression,5,,,,,10000,1.057908,0.664900,,,
